agegroup	male	ethnicity	var	pc_all1	pc_all2	pc_all3	pc_all4	pc_all5	pc_all6	pc_all7	pc_all8	pc_all9	pc_all10	pc_demog_all1	pc_demog_all2	pc_demog_all3	pc_demog_all4	pc_demog_all5	pc_demog_all6	pc_demog_all7	pc_demog_all8	pc_demog_all9	pc_demog_all10	pc_demog_small1	pc_demog_small2	pc_demog_small3	pc_demog_small4	pc_demog_small5	pc_demog_small6	pc_demog_small7	pc_demog_small8	pc_demog_small9	pc_demog_small10
1	1	2	"N"	.13345	.04885	.02995	.16715	.11525	.1836	.0676	.04835	.06665	.13915	.66955	.14105	.07755	.00195	.00705	.04765	.0117	.01385	.0131	.01655	.7748	.1666	.00195	.0042	.01315	.00605	.0049	.0123	.0111	.00495
1	1	2	"asthmacat_2"	0	.1177073	.3188648	0	.1409978	.1544118	.1863905	.1489142	.9947487	.1778656	0	1	0	.025641	0	0	0	0	1	1	0	1	.025641	0	0	0	.8367347	0	0	0
1	1	2	"asthmacat_3"	.0056201	.0194473	.0116861	.0116662	.0047722	.0081699	.0059172	.0103413	0	.0057492	0	0	.0135397	0	.0141844	.023085	.457265	.0108303	0	0	0	0	0	.0238095	.0380228	.0247934	0	.5691057	0	0
1	1	2	"cancer_exhaem_cat_2"	0	.0010235	0	0	0	.0005447	0	0	0	0	0	.0003545	.0012895	0	0	0	0	0	0	0	0	.0003001	0	0	0	0	0	0	.009009	0
1	1	2	"cancer_exhaem_cat_3"	0	.0010235	0	.0002991	.0004338	0	0	0	0	.0007186	0	.0003545	0	0	0	.0041973	0	0	0	0	0	.0003001	0	0	.0152091	0	0	0	0	0
1	1	2	"cancer_exhaem_cat_4"	.0003747	.0020471	.0050083	.0008974	.0013015	.0013617	.0014793	0	0	.0003593	0	.0014179	.0012895	0	.0070922	.0010493	0	.0433213	0	0	0	.0009004	0	0	0	0	.1734694	0	0	0
1	1	2	"cancer_haem_cat_2"	0	0	0	.0002991	0	0	0	0	0	0	0	0	0	0	0	.0010493	0	0	0	0	.0000645	0	0	0	0	0	0	0	0	0
1	1	2	"cancer_haem_cat_3"	0	0	0	0	.0008677	.0002723	.0014793	0	.0007502	.0007186	0	.000709	0	0	0	0	0	.0216607	0	0	.0003872	.0006002	0	0	0	0	0	0	0	0
1	1	2	"cancer_haem_cat_4"	.001124	.0010235	.0033389	.0005983	.0030369	.0005447	.0014793	.0031024	.0015004	.0017966	0	.0028359	.002579	0	0	.0020986	0	.0541516	0	0	0	.002401	0	0	0	0	.0102041	0	.0900901	0
1	1	2	"chronic_cardiac_disease"	.0037467	.0061412	.0166945	.0062818	.0047722	.004085	.0059172	.0020683	.0082521	.0075458	0	.0074442	.0109607	0	0	.0094439	.2435897	.0072202	.0152672	.0151057	0	.0087035	0	0	.0190114	.0082645	.0102041	0	.0045045	.7878788
1	1	2	"chronic_liver_disease"	.0018734	0	.0016694	.0029913	.0013015	.0029956	.0022189	0	.0030008	.0014373	0	.0017724	.0012895	.8717949	0	0	0	0	0	0	0	.0015006	.9230769	0	0	0	0	0	0	0
1	1	2	"chronic_respiratory_disease"	.0014987	.0071648	.0033389	.0035896	.0017354	.0021786	.0044379	.0020683	.0060015	.0032339	0	.0035448	.0283688	0	0	.0020986	.0128205	.0036101	0	.0060423	0	.0036014	0	0	0	0	0	.1869919	.0135135	.010101
1	1	2	"diabcat_2"	.0029974	.0051177	.0116861	.0038887	.002603	.0059913	.0051775	.0041365	.0045011	.0071865	0	.0010635	.0167634	0	.035461	.0167891	.1452992	.0144404	.0152672	.0181269	0	.0039016	0	0	.0190114	.6446281	0	0	0	.020202
1	1	2	"diabcat_3"	.003372	.0061412	.0066778	.0053844	.0030369	.0035403	.0066568	.0020683	.0127532	.0021559	0	.0053173	.0174081	0	.1985816	.0083945	.0042735	.0072202	.0076336	.0241692	0	.0072029	.025641	.7380952	.0038023	0	0	0	.0045045	.020202
1	1	2	"diabcat_4"	.0029974	.0040942	.0016694	.0047861	.0034707	.0073529	.0051775	.0051706	.0067517	.0035932	0	.0056717	.0116054	0	.0070922	.0062959	.0128205	.166065	.019084	0	0	.0063025	0	0	.0190114	0	0	.2804878	0	0
1	1	2	"htdiag_or_highbp"	.0629449	.1146366	.1419032	.0945259	.0746204	.0991285	.0983728	.1809721	.1252813	.080848	0	0	.9774339	.1282051	0	0	0	0	.2480916	1	.0849897	.1140456	.2051282	.3214286	.1330798	.2644628	.1836735	.1707317	.1486486	.2525252
1	1	2	"imd_2"	0	.6079836	.2203673	0	.9982647	0	0	0	0	0	.151445	.1598724	.1379755	.1025641	.1347518	.1395593	.1452992	.1371841	.1679389	.1873112	.1500387	.1623649	.1025641	.1071429	.1558935	.1404959	.1938775	.1219512	.1261261	.1313131
1	1	2	"imd_3"	0	0	0	0	0	0	0	.9193382	0	1	.1858711	.1896491	.1708575	.1025641	.1276596	.1836306	.1752137	.1480144	.2022901	.1540785	.1830795	.187575	.1282051	.1190476	.1901141	.2066116	.1530612	.1707317	.2117117	.1616162
1	1	2	"imd_4"	0	0	0	0	0	.9997277	1	0	0	0	.250392	.2410493	.2669246	.3333333	.3546099	.250787	.2478632	.2815884	.2442748	.223565	.2536138	.240096	.3076923	.2380952	.2357415	.2809917	.244898	.2926829	.2162162	.2121212
1	1	2	"imd_5"	.5927314	0	0	.9964104	0	0	0	0	.6939235	0	.2902696	.2665721	.3178594	.4358974	.3120568	.3179433	.3247863	.3357401	.2442748	.3293051	.2936887	.2704082	.4102564	.4166667	.296578	.2644628	.2755102	.3373984	.3378378	.4040404
1	1	2	"no_condition"	.9029599	.7123849	.5342237	.8414598	.7561822	.7211329	.6834319	.6452947	.0030008	.7150557	.988201	0	0	0	.5815603	.7103882	0	.6498195	0	0	.9145586	0	0	0	0	0	0	0	0	0
1	1	2	"obese4cat_2"	.0355939	.0542477	.1853088	.0652109	.0507592	.0599129	.0710059	.0568769	.0682671	.0596479	0	0	.1257253	.025641	0	.8016789	0	0	1	0	.0540139	.0765306	.0512821	.1547619	.1178707	.1487603	.0816327	.1138211	.0675676	.1515152
1	1	2	"obese4cat_3"	.0161109	.0163767	.0467446	.0164523	.0186551	.0212418	.0207101	.0279214	.0277569	.014373	0	.0255229	.0573823	0	0	0	0	.7509025	0	.0785498	.0161977	.0288115	.025641	.0714286	.0304183	.0743802	.0306122	.0487805	.0225225	.040404
1	1	2	"obese4cat_4"	.0044961	.0092119	.0133556	.0092731	.0078091	.0127996	.0066568	.0103413	.0187547	.0064678	0	.0106345	.0270793	0	.6950355	0	0	0	0	.0513595	.0069695	.0132053	0	.0833333	.026616	.0826446	.0408163	.0203252	.0045045	.010101
1	1	2	"organ_transplant"	.0003747	0	0	.0005983	.0017354	0	0	0	.0007502	0	0	.0003545	.002579	.0769231	0	0	0	0	0	0	0	0	.1282051	.0119048	0	.0082645	0	.004065	0	0
1	1	2	"other_immunosuppression"	.0089921	.0102354	.0100167	.0188453	.0091106	.0092593	.0147929	.016546	.0105026	.012217	.011799	.0095711	.0199871	0	.0070922	.0125918	.008547	.0144404	.0076336	.0151057	0	.0102041	0	0	.0190114	0	0	0	.9144144	0
1	1	2	"other_neuro"	.0014987	.0010235	.0033389	.0032905	.0056399	.0035403	.0022189	.0020683	.0052513	.0017966	0	.0038993	.0058027	0	.0070922	.0020986	.1495727	.0036101	.0076336	0	0	.0039016	0	.0119048	0	.3719008	0	0	.0045045	.010101
1	1	2	"ra_sle_psoriasis"	.0112402	.0450358	.0267112	.0143584	.013449	.0157952	.0170118	.0227508	.0225056	.0147323	0	.0216235	.0225661	0	.0283688	.2193075	.025641	.0252708	.0267176	.0422961	0	0	0	0	.9923955	0	.8367347	0	0	0
1	1	2	"reduced_kidney_function_cat_2"	.0014987	.0020471	.0066778	.0014957	.0004338	.0005447	.0014793	0	0	.001078	0	0	.0077369	.1538462	0	.0041973	0	0	0	.0030211	0	.0006002	0	0	.0038023	.0082645	0	.0081301	.009009	.1515152
1	1	2	"reduced_kidney_function_cat_3"	0	.0010235	0	0	.0004338	0	0	.0010341	0	0	0	0	.0019342	0	0	0	0	0	0	0	0	0	.0769231	0	0	0	0	0	0	0
1	1	2	"smoke_nomiss_2"	0	0	.8797997	.1983249	.1527115	.2110566	0	0	.1222806	.2076895	.1309835	.1772421	.2185687	.1538462	.2056738	.2035677	.2136752	.1841155	.2366412	.2205438	.1415204	.1857743	.1794872	.2619048	.1863118	.2479339	.2142857	.2479675	.1441441	.2424242
1	1	2	"smoke_nomiss_3"	.5927314	.9713408	0	0	0	0	1	.9193382	.2985747	0	.250168	.25771	.2927144	.2820513	.2695035	.2822665	.2435897	.2960289	.2938931	.3172205	.2550336	.2638055	.2564103	.297619	.3231939	.2066116	.3571429	.2886179	.2792793	.2626263
1	1	2	"spleen"	.0014987	.0020471	.0016694	.0023931	.0008677	.001634	0	.0010341	.0015004	.0025153	0	.0014179	.0032237	0	.1347518	.0020986	.008547	0	.0038168	0	0	.0015006	0	.2738095	.0038023	.0082645	0	0	.009009	.010101
1	1	2	"stroke_dementia"	.0003747	.0010235	0	.0011965	.0008677	.000817	.0007396	0	0	.0007186	0	.0003545	.0006447	0	.0070922	.0010493	.042735	0	0	0	0	.0003001	0	0	.0038023	.0330578	0	0	0	.0808081
1	0	3	"N"	.3116	.24905	.0077	.1561	.11155	.0428	.0277	.0291	.04805	.01635	.66355	.0375	.0931	.0855	.0175	.02895	.0013	.0365	.0247	.0114	.78835	.0083	.09835	.02985	.0188	.0234	.0065	.0239	.0004	.00215
1	0	3	"asthmacat_2"	.1009307	0	.1103896	0	.1125056	0	.8014441	.9381443	.1144641	0	0	0	.999463	0	0	.0984456	.0384615	.0191781	.1295547	0	0	.1445783	.9994916	0	0	0	0	0	.125	.1395349
1	0	3	"asthmacat_3"	.0126765	.0096366	.025974	.008328	.0062752	0	.0018051	0	.024974	.0428135	0	.1613333	0	.0239766	.0085714	.0069085	.0384615	.030137	.01417	.0482456	0	.0120482	0	.0083752	.5	.0149573	0	.0167364	0	0
1	0	3	"cancer_exhaem_cat_2"	.0001605	.0006023	0	.0006406	0	0	.0018051	0	0	0	0	0	.0005371	0	0	.0103627	0	0	0	0	0	0	.0005084	.0100503	0	0	0	0	0	0
1	0	3	"cancer_exhaem_cat_3"	.0016046	.0010038	0	.0019218	.0013447	0	0	.0034364	.0020812	.0061162	0	.0013333	.0016112	.002924	.06	0	0	0	0	0	0	.0060241	.0015252	0	0	0	0	.0543933	0	0
1	0	3	"cancer_exhaem_cat_4"	.0019255	.0020076	.0064935	.0003203	.0013447	0	0	0	.0010406	0	0	0	0	0	0	.0017271	1	.0013699	0	0	0	0	.0010168	.001675	.0558511	.0042735	.0153846	0	0	0
1	0	3	"cancer_haem_cat_2"	.0001605	.0002008	0	0	0	0	0	0	0	0	0	0	.0010741	0	0	0	0	0	0	0	0	0	.0010168	0	0	0	0	0	0	0
1	0	3	"cancer_haem_cat_3"	.0003209	0	0	.0006406	0	0	0	0	0	0	0	0	0	.0023392	0	0	0	0	0	0	.0002537	0	0	0	0	0	0	0	0	0
1	0	3	"cancer_haem_cat_4"	.0004814	.0002008	0	0	0	0	.0072202	0	0	0	0	.008	.0005371	0	.0028571	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	0	3	"chronic_cardiac_disease"	.0046534	.004216	.025974	.0051249	.0035858	0	.0054152	.0189003	.0052029	.0091743	0	.0093333	.0123523	.0070175	.1171429	.0034542	0	.0150685	.0060729	.004386	0	.0240964	.0111845	.001675	.0106383	.0042735	.4307692	.0209205	0	.0232558
1	0	3	"chronic_liver_disease"	.0024069	.0016061	0	.0019218	.0017929	0	.0018051	.0103093	.0041623	0	0	.0386667	.0026853	.0023392	.0085714	0	0	.0013699	.0040486	0	0	0	0	.001675	0	0	0	0	0	1
1	0	3	"chronic_respiratory_disease"	.0035302	.0028107	0	.0028828	.0031376	0	.0036101	.0103093	.0052029	0	0	.008	.0059076	.0011696	.0971429	.0034542	0	.0041096	.0080972	.0131579	0	.0060241	.0055923	.0033501	.0239362	.0747863	.0230769	.0062762	0	.0232558
1	0	3	"diabcat_2"	.0221438	.0307167	.0584416	.0304292	.0147916	0	.0144404	.032646	.0665973	.1009174	0	0	.0268528	.0730994	.7514285	.0414508	0	.0808219	.0323887	.0657895	0	0	.0315201	.0502513	0	0	0	.9518828	.125	.0930233
1	0	3	"diabcat_3"	.0093068	.0060229	.0649351	.0057655	.0044823	0	.0072202	.0171821	.0166493	.0519878	0	.104	.0118153	.0157895	.0028571	.0086356	0	.039726	.0080972	.0307018	0	.9879518	0	.0100503	0	0	0	0	0	.0697674
1	0	3	"diabcat_4"	.010751	.0094359	.0194805	.0121717	.0080681	0	.0054152	.0103093	.0166493	.0428135	0	.16	.0107411	.0175439	0	.015544	.0384615	.0205479	.0161943	.0394737	0	0	.0106762	.0201005	.4547872	.017094	0	0	0	0
1	0	3	"htdiag_or_highbp"	.0534339	0	.1363636	.054132	.0412371	0	.032491	.0670103	.094693	.9051988	0	0	.0526316	.1005848	0	.0431779	.0384615	.990411	.0809717	0	.0432549	.2831325	.0574479	.0502513	.1117021	.1025641	.1076923	.167364	0	.0697674
1	0	3	"imd_2"	0	0	0	0	.9744509	0	0	0	0	0	.1132545	.092	.1213749	.0748538	.0714286	.1381693	.1153846	.0972603	.1093117	.0657895	.109152	.060241	.1276055	.1289782	.0638298	.0982906	.1153846	.0564854	0	.0697674
1	0	3	"imd_3"	0	0	.6753247	1	0	0	.5685921	0	0	0	.1801673	.16	.1680988	.1625731	.2142857	.193437	.0384615	.1863014	.1518219	.1754386	.1776495	.1445783	.1642095	.1959799	.1648936	.1666667	.2076923	.2112971	.125	.1627907
1	0	3	"imd_4"	0	1	0	0	0	0	0	.8848797	0	.7981651	.2952302	.2666667	.2588615	.2812865	.3828571	.2487047	.3846154	.2767123	.2510121	.2719298	.2929536	.3012048	.2567362	.2495812	.2632979	.2521368	.2692308	.3556485	.125	.255814
1	0	3	"imd_5"	1	0	0	0	0	0	0	0	.8876171	0	.338181	.428	.3662728	.4251462	.2914286	.2867012	.4230769	.3863014	.4109312	.4517544	.3505423	.4216867	.3645145	.2897823	.4494681	.4188034	.3692308	.3410042	.375	.4418605
1	0	3	"no_condition"	.7567394	.8881751	.4805195	.835362	.7413716	1	.1552346	.0515464	.6545265	.0122324	1	.5253333	0	.7532164	0	0	0	0	0	.5614035	.9564914	0	0	0	0	0	0	0	0	0
1	0	3	"obese4cat_2"	0	.0893395	0	.0912876	.0690273	0	.0776173	.104811	1	.1559633	0	0	.1219119	.9982456	0	0	.1153846	0	.1275304	0	.088793	.1927711	.1179461	.1222781	.1781915	.1004274	.1307692	.2656904	0	.1162791
1	0	3	"obese4cat_3"	.0521502	.0297129	.8636364	0	.0291349	0	.0072202	.0532646	0	.0764526	0	.5853333	.056391	0	.1057143	.0552677	.0384615	.1109589	.0728745	0	.0283504	.1566265	.0569395	.0469012	.0797872	.0598291	.0615385	.1004184	.125	.0697674
1	0	3	"obese4cat_4"	.0205392	.0098374	0	.0131326	.0071717	0	.0144404	.0257732	0	.0672783	0	0	.0150376	0	0	.0138169	0	.0945205	.0161943	.7280702	.0098941	.0783133	.0203355	.0117253	.0611702	.0235043	.0153846	.0543933	0	.0232558
1	0	3	"organ_transplant"	.0009628	.0002008	0	.0003203	.0008965	0	0	.0034364	0	.0091743	0	0	.0005371	.0011696	0	0	0	.0136986	.0040486	0	0	0	.0010168	0	.0026596	.0213675	.0076923	0	0	.0232558
1	0	3	"other_immunosuppression"	.0266367	.0285083	.0324675	.0358744	.066338	0	.0433213	.0360825	.0332986	.0244648	0	0	.0042965	.0421053	0	.9913644	0	.0027397	.0040486	0	0	0	.0335536	.9916248	0	0	0	0	0	0
1	0	3	"other_neuro"	.0038511	.0038145	.0064935	.004164	.0049305	0	.0036101	.0068729	.0020812	0	0	.0013333	.0053706	.0035088	.0085714	.0017271	.0384615	.0041096	.0080972	.2061404	0	.0120482	.0050839	.001675	.0132979	.008547	.3846154	.0083682	0	0
1	0	3	"ra_sle_psoriasis"	.0296855	.0200763	.1558442	.0230621	.0255491	0	.0252708	.0412371	.0332986	.030581	0	0	0	0	0	.0310881	.0769231	.0054795	1	0	0	.0180723	.0330452	.0284757	0	.8910257	0	.0292887	0	.0465116
1	0	3	"reduced_kidney_function_cat_2"	.0017651	.0002008	0	.0006406	.0004482	0	0	0	.0010406	.0061162	0	0	.0005371	.0005848	0	0	0	.0178082	.0060729	0	0	.0060241	.0005084	0	.0026596	.0320513	0	0	0	0
1	0	3	"reduced_kidney_function_cat_3"	.0011232	.0002008	0	0	.0004482	0	0	.0017182	0	.0091743	0	.0013333	.0005371	.0011696	.0028571	0	0	.0082192	.0040486	0	0	.0180723	.0010168	0	.0053191	.008547	.0076923	.0020921	0	0
1	0	3	"smoke_nomiss_2"	.072208	.0636418	.0649351	.0765535	.0779919	0	.3104693	.104811	.0915713	.0856269	.064803	.0973333	.1154672	.0900585	.0485714	.1105354	.0384615	.0958904	.1234818	.1052632	.0679267	.1445783	.1209964	.0971524	.1303191	.0961538	.0769231	.083682	.25	.0465116
1	0	3	"smoke_nomiss_3"	.0431643	.0367396	.0584416	.0349135	.0367548	0	.0397112	.1391753	.0457856	.0244648	.0365459	.056	.0671321	.0368421	.04	.0241796	.0384615	.0342466	.0546559	.0482456	.0364686	.060241	.0650737	.0217755	.0691489	.0555556	.0846154	.0292887	.125	.0697674
1	0	3	"spleen"	.0011232	.0008031	0	.0006406	.0004482	0	0	0	0	.0030581	0	0	0	0	.0028571	.0017271	.0384615	.0013699	0	.0482456	0	0	0	.001675	0	0	.1	0	0	.0232558
1	0	3	"stroke_dementia"	.0012837	.0004015	0	.0012812	.0017929	0	.0018051	.0017182	.0010406	.0030581	0	0	.0021482	.002924	0	0	0	.0041096	.0020243	.0394737	0	.0060241	.0020336	0	0	.0021368	.1076923	.0041841	0	0
1	1	3	"N"	.17035	.02525	.2041	.0453	.08135	.09765	.033	.2697	.0318	.0415	.6895	.1077	.0561	.08355	.0049	.01275	.0067	.0118	.0073	.0197	.81245	.1116	.00175	.0154	.00855	.01445	.0068	.0037	.0166	.0087
1	1	3	"asthmacat_2"	0	.9980198	0	0	.1229256	.1228879	.0833333	.1051168	.9968553	.1180723	0	1	.0392157	0	0	.0117647	0	0	.2191781	.1649746	0	1	0	0	0	0	0	.8918919	0	0
1	1	3	"asthmacat_3"	.0044027	0	.0085742	.0198676	.0116779	.0081925	.0090909	.0068595	0	.0060241	0	0	.0178253	.0113704	.0204082	0	.7537314	0	.0273973	.0126904	0	0	0	.0292208	0	0	1	0	.0180723	0
1	1	3	"cancer_exhaem_cat_2"	0	0	0	0	.0006146	0	.0015152	.0007416	0	.0012048	0	0	0	.0005984	0	.0235294	0	0	0	0	0	0	0	.0227273	0	0	0	0	0	0
1	1	3	"cancer_exhaem_cat_3"	.0002935	0	.00049	0	0	.0010241	.0030303	.0005562	0	.0012048	0	.0004643	0	.0011969	0	.0039216	.0447761	0	0	.0025381	0	.000448	0	.0032468	0	0	0	.1216216	0	0
1	1	3	"cancer_exhaem_cat_4"	0	.0019802	.0019598	0	.0012293	.0015361	.0015152	.0003708	.0015723	0	0	.0013928	.0008913	.0017953	.0918367	0	0	.0042373	0	.0025381	0	.0013441	.4	0	0	0	0	0	.003012	0
1	1	3	"cancer_haem_cat_2"	.0002935	0	0	0	0	0	0	0	0	.0012048	.000145	0	0	0	0	0	0	0	0	0	.0001231	0	0	0	0	0	0	0	0	0
1	1	3	"cancer_haem_cat_3"	0	0	.0007349	0	0	.000512	.0030303	.0001854	0	0	0	0	0	.0017953	0	.0156863	0	0	0	0	0	0	0	0	0	0	0	0	0	.0402299
1	1	3	"cancer_haem_cat_4"	.0011741	0	.0024498	.0011038	.0012293	.0015361	0	.0005562	.0015723	.0012048	0	.0009285	.0017825	.0017953	.1836735	0	0	0	0	0	0	.0008961	.6285715	.0032468	0	0	0	0	0	0
1	1	3	"chronic_cardiac_disease"	.0041092	.0019802	.0073493	.0121413	.0135218	.0051203	.0212121	.0048202	.0141509	.0036145	0	.0083565	.0160428	.0077798	.0306122	.0313726	0	.2754237	.0273973	.0279188	0	.0085125	.0285714	.0324675	.0116959	.3217993	.0220588	.0675676	.0210843	0
1	1	3	"chronic_liver_disease"	.0020546	.0019802	.0029397	.0055188	.0043024	.000512	.0015152	.0029663	.0015723	.0024096	0	.0023213	.0026738	.0029922	.0204082	.0117647	0	.1483051	0	0	0	.0022401	0	.0064935	0	.0103806	0	0	0	.2471264
1	1	3	"chronic_respiratory_disease"	.0011741	.0079208	.0022048	.00883	.004917	.0030722	.0015152	.0031517	.0062893	.0024096	0	.0051068	.0053476	.0017953	.0102041	.0078431	.2462687	.0084746	.0068493	.0101523	0	.0058244	0	.0064935	.1871345	.0069204	.0661765	0	.0120482	.0057471
1	1	3	"diabcat_2"	.0099795	.0217822	.0129838	.0320088	.0208974	.0143369	.0606061	.0164998	.0141509	.0192771	0	.0143918	.0588235	.0305206	0	.6784314	.0373134	0	0	.0431472	0	.0170251	0	.9805195	0	0	0	.0405405	0	0
1	1	3	"diabcat_3"	.0093924	.0079208	.0058795	.0165563	.0116779	.0061444	.0409091	.0063033	.0157233	.0120482	0	.0092851	.0445633	.0245362	.7346939	0	.0074627	0	0	.0076142	0	.0112007	.0285714	0	0	.532872	.0220588	.0135135	.0090361	0
1	1	3	"diabcat_4"	.0046962	.0079208	.0058795	.0187638	.0122926	.0081925	.0181818	.0096403	.0125786	.0108434	0	0	.026738	0	0	0	0	0	1	.0050761	0	.0138889	0	0	.7953216	0	.0220588	.0135135	.0210843	0
1	1	3	"htdiag_or_highbp"	.0763135	.1089109	.0970113	.1192053	.122311	.0896057	.9681818	0	.0990566	.1228916	0	.084494	.2602496	.8671454	0	.0235294	.0149254	0	.1849315	.0989848	.0894209	.1034946	.1428571	.275974	.1695906	.2975779	.1838235	.1081081	.1355422	.1724138
1	1	3	"imd_2"	0	0	0	0	0	1	0	0	0	0	.0996374	.1058496	.083779	.0867744	.0714286	.0745098	.1119403	.0932203	.0958904	.0888325	.0975445	.1048387	.1428571	.0746753	.0760234	.0726644	.1176471	.1081081	.0933735	.0977011
1	1	3	"imd_3"	.8062812	.6594059	0	0	0	0	.0015152	0	0	.7939759	.1906454	.1792015	.1836007	.1897068	.244898	.1647059	.1119403	.161017	.1438356	.1573604	.1902886	.1783154	.1428571	.1623377	.1461988	.200692	.1102941	.1486486	.1716868	.1666667
1	1	3	"imd_4"	0	0	0	0	0	0	.8666667	1	0	0	.3058013	.2715877	.2629234	.2902454	.255102	.3333333	.2985075	.25	.3767123	.3045685	.3016801	.2710573	.1142857	.3798701	.3391813	.283737	.2573529	.2702703	.2951807	.2586207
1	1	3	"imd_5"	0	0	.9946105	.7913907	1	0	0	0	.9968553	0	.3401015	.3597957	.4028521	.3758229	.3979592	.3960784	.4179105	.4364407	.3424658	.3654822	.3469137	.3615592	.5142857	.3603896	.3918129	.4152249	.4558823	.3783784	.3554217	.4022988
1	1	3	"no_condition"	.8823012	0	.8356198	.7869757	.6920713	.7485919	.0151515	.8296255	0	.7120482	.999855	0	.6417112	.1298624	0	.2705882	0	0	0	0	.910456	0	0	0	0	0	0	0	0	0
1	1	3	"obese4cat_2"	.044614	.0752475	.0587947	.1280353	.0971112	.0563236	.1439394	.0504264	.1022013	.0879518	0	.0738162	1	0	0	0	0	0	.0410959	.0812183	.0544649	.093638	.0285714	.2175325	.1929825	.200692	.125	.1081081	.0963855	.0517241
1	1	3	"obese4cat_3"	.0117405	.0217822	.0173934	.0331126	.0282729	.0194572	.0454545	.0155729	.0330189	.0228916	0	.0278552	0	.1735488	.0612245	.0235294	.0298507	.0042373	.0479452	.0406091	.0164318	.0277778	.0285714	.0519481	.0292398	.0553633	.0367647	.0675676	.0361446	.0057471
1	1	3	"obese4cat_4"	.0055768	.0118812	.0088192	.0055188	.0098341	.0087046	.0272727	.0066741	.0157233	.0108434	0	.0120706	0	.021544	.0204082	.3529412	.0223881	.0042373	.0479452	.0177665	.0059081	.0134409	0	.0487013	.0233918	.0380623	.0294118	.027027	.0180723	.0229885
1	1	3	"organ_transplant"	.000587	0	.0014699	0	0	.000512	.0030303	.0001854	0	0	0	.0009285	.0008913	.0023938	0	.0039216	.0074627	.0084746	0	.0025381	0	.0008961	0	.0032468	0	.0034602	.0073529	0	.003012	.0344828
1	1	3	"other_immunosuppression"	.0038157	.0039604	.0088192	.0066225	.0055317	.0081925	.0030303	.0061179	0	.0084337	0	.0046425	.0035651	.0047876	0	0	.0074627	.4025424	0	.0152284	0	.0049283	0	.0064935	0	0	.0220588	0	.0120482	.5977011
1	1	3	"other_neuro"	.0008805	.0039604	.0048996	.0033113	.0030731	.0020481	.0060606	.0027809	.0110063	0	0	.0060353	.0026738	.005386	0	.0078431	.0149254	.1144068	.0068493	.0152284	0	.0062724	.0285714	.0097403	.0175439	.1176471	.0147059	.0135135	.0150602	0
1	1	3	"ra_sle_psoriasis"	.0129146	.0237624	.0227829	.0143488	.0276583	.0189452	.0272727	.020393	.0314465	.0253012	0	0	.0124777	0	0	0	0	0	.0342466	1	0	0	0	.0487013	0	0	0	.8918919	1	0
1	1	3	"reduced_kidney_function_cat_2"	.000587	0	.0012249	0	.0006146	0	.0060606	.0001854	.0015723	0	0	.0004643	.0008913	.0035907	0	0	0	.0254237	0	0	0	.000448	0	0	0	0	0	0	0	.0747126
1	1	3	"reduced_kidney_function_cat_3"	.000587	0	.00049	.0022075	.0012293	.0020481	.0030303	.0001854	0	0	0	.0004643	.0026738	.0041891	0	0	.0074627	.0084746	0	.0025381	0	.000448	.0285714	0	0	0	.0073529	0	.003012	.0632184
1	1	3	"smoke_nomiss_2"	.1215145	.2019802	0	.9558499	0	.140297	.1424242	.1190211	.2468553	0	.1104423	.1759517	.1764706	.1508079	.2040816	.1803922	.1567164	.1355932	.1438356	.1446701	.115761	.1765233	.2	.2305195	.1403509	.2041523	.2205882	.1891892	.1355422	.137931
1	1	3	"smoke_nomiss_3"	0	0	0	0	1	.15617	.1530303	.1822395	0	1	.1788252	.2010214	.2566845	.2064632	.244898	.2666667	.261194	.2118644	.3013699	.2360406	.1870269	.2047491	.2	.2337662	.2807018	.1972318	.2426471	.2297297	.2289157	.2298851
1	1	3	"spleen"	.0002935	.0059406	.000245	0	.0012293	0	0	.0007416	.0015723	.0012048	0	.001857	.0017825	.0005984	0	.0039216	.0298507	0	.0068493	0	0	.0022401	0	.0032468	.0350877	0	0	.0135135	0	0
1	1	3	"stroke_dementia"	0	0	.0007349	.0033113	.0012293	.0010241	.0030303	.0012977	0	.0024096	0	.0009285	.0017825	.0005984	.0102041	0	.0074627	.059322	0	0	0	.0008961	0	0	.0116959	.0588235	0	0	0	0
1	0	4	"N"	.24245	.10205	.0895	.0262	.03055	.29895	.0169	.0255	.13465	.03325	.0476	.0081	.01605	.5899	.04595	.0081	.08845	.05255	.04035	.10295	.77725	.05735	.10285	.00915	.01295	.00875	.0054	.00765	.00585	.0128
1	0	4	"asthmacat_2"	.1076511	.1161195	.4944134	.1698473	.0687398	0	.0680473	.1117647	.1113999	0	0	.0987654	1	0	.0587595	0	.9926512	0	.0099133	0	0	.0784656	1	0	0	0	.0740741	0	0	0
1	0	4	"asthmacat_3"	.0061868	.0053895	.0100559	.0324427	.0065466	.0091989	.0029586	.0039216	.00557	0	.0882353	0	0	0	.0065288	.0123457	0	.0161751	.0198265	.0135988	0	0	0	0	0	0	0	1	0	0
1	0	4	"cancer_exhaem_cat_2"	.0004125	.00049	0	0	0	.0005018	.0029586	.0019608	.0007427	0	.0073529	0	0	0	0	0	.0005653	0	0	.0009713	0	0	.0004861	0	0	0	0	0	0	.0351563
